id,Machine_failure_pred,Probability
137052,0,0.007844003421831886
137053,0,0.002074206685922779
137054,0,0.0015025523951956415
137055,0,0.0027366512098818776
137056,0,0.0012586907363600168
137057,0,0.0012197021078057429
137058,0,0.002210797497121475
137059,0,0.006219719688735853
137060,0,0.0007269298784822336
137061,0,0.001168510457685914
137062,0,0.008664331335727318
137063,0,0.004513131158308367
137064,0,0.004514434664537569
137065,0,0.011009963783149073
137066,0,0.004511215213710572
137067,0,0.0012213485798085665
137068,0,0.0018942900270744261
137069,0,0.0026266306538737564
137070,0,0.0030268386798420212
137071,0,0.0020123161269507057
137072,0,0.0008861521237027301
137073,0,0.0019328713397922478
137074,0,0.005971575294989975
137075,0,0.0029263035440253433
137076,0,0.0006583578507395574
137077,0,0.0023752403482770797
137078,0,0.0017530419777164246
137079,0,0.0039545460540465135
137080,0,0.004025958358357141
137081,0,0.004322296355871566
137082,0,0.0014562064186215442
137083,0,0.00034916242512195503
137084,0,0.002156150046123253
137085,0,0.005421796359741035
137086,0,0.005538194158390437
137087,0,0.0013989972826789242
137088,0,0.010879704151302821
137089,0,0.001461327980767375
137090,0,0.0023479462846033305
137091,0,0.0007367585194846619
137092,0,0.008317060985993134
137093,0,0.006107678890123169
137094,0,0.013919396568171979
137095,0,0.0037071239506376004
137096,0,0.001005255771546467
137097,0,0.008056167561296592
137098,0,0.005349589940372934
137099,0,0.0030916435685333374
137100,0,0.0012692057686024198
137101,0,0.002458818834430341
137102,0,0.005268920726315358
137103,0,0.009673085826956576
137104,0,0.0006322712934618231
137105,0,0.00121671915167894
137106,0,0.021150039561892698
137107,0,0.0029130594359192204
137108,0,0.0013388730882991384
137109,0,0.0017447503988242716
137110,0,0.009386730060882007
137111,0,0.018025696185213352
137112,1,0.9827253547037721
137113,0,0.017198196033672546
137114,0,0.0009456352663324212
137115,0,0.0005688565265665894
137116,0,0.005338832370339465
137117,0,0.001008830614293414
137118,0,0.002344183464257058
137119,0,0.01020647220552866
137120,0,0.0017104599739527163
137121,0,0.0009084994112900517
137122,0,0.004658411067453409
137123,0,0.0020163575214065823
137124,0,0.01290935593631833
137125,0,0.0008749864332464075
137126,0,0.000716752305903804
137127,0,0.003423977335430684
137128,0,0.001203917182270725
137129,0,0.0017899128400211536
137130,0,0.001616535664780944
137131,0,0.002644108087348128
137132,0,0.0016316653071565593
137133,0,0.0014396189215342577
137134,0,0.012274714370481441
137135,0,0.005021324985018961
137136,0,0.000788388247033102
137137,0,0.0008445123126217335
137138,0,0.0030261745733223483
137139,0,0.0009561599171772761
137140,0,0.01045426361937211
137141,0,0.0015543031003971881
137142,0,0.0028070313705340576
137143,0,0.0018519388150879958
137144,0,0.001482557385322224
137145,0,0.0007838459552911531
137146,0,0.002570573763462946
137147,0,0.0005719508610606503
137148,0,0.006957105758779525
137149,0,0.002784741625327071
137150,0,0.005231623743446283
137151,0,0.0017038295419335345
137152,0,0.0035997988778767643
137153,0,0.018580151571856125
137154,0,0.003753501828538892
137155,0,0.0028080615538668445
137156,0,0.006652678066340553
137157,0,0.003570301763302781
137158,0,0.0012612355562984312
137159,0,0.0025703988865530057
137160,0,0.002759025165663257
137161,0,0.0019112730579953412
137162,0,0.0030310629268569277
137163,0,0.0006154357229590472
137164,0,0.002143553837125992
137165,0,0.004248985488974073
137166,0,0.002392270400498781
137167,0,0.0038998714844286657
137168,0,0.002842335472703175
137169,0,0.003708404075821669
137170,0,0.0015100935396961388
137171,0,0.0022555792954844027
137172,0,0.0011075880853959805
137173,0,0.0036014516472282045
137174,0,0.00044540497054111345
137175,0,0.004121835852782555
137176,0,0.0015816378772675584
137177,0,0.004252158797976207
137178,0,0.0016207231062492756
137179,0,0.003110919661637106
137180,0,0.0009685327385971697
137181,0,0.0030316708495897017
137182,0,0.009211402363037195
137183,0,0.002024666241645657
137184,0,0.0020979894819215814
137185,0,0.005093740279393961
137186,0,0.002460485793061682
137187,0,0.0009626004338027603
137188,0,0.00849511529005847
137189,0,0.008770901041087777
137190,0,0.0012539223447084707
137191,0,0.001948135446910099
137192,0,0.49696464490638026
137193,0,0.0012919032806378444
137194,0,0.0013729897436604791
137195,0,0.014381469223344281
137196,0,0.004860796690250004
137197,0,0.0032192400699057257
137198,0,0.008068612479839834
137199,0,0.0006415590945631479
137200,0,0.001168617980427472
137201,0,0.00724537409746868
137202,0,0.004592636506359411
137203,0,0.0013249326355431208
137204,0,0.0005401473047252974
137205,0,0.0025080593559266904
137206,0,0.0010131748731437098
137207,0,0.006116725046543376
137208,0,0.005927088300136121
137209,0,0.0012774719047445975
137210,0,0.0030675787033783474
137211,0,0.002353775330607174
137212,0,0.005658253131286297
137213,0,0.0019407876834766063
137214,0,0.0011632786318602065
137215,0,0.004439543998490367
137216,0,0.006125118858861409
137217,0,0.0028272084831135243
137218,0,0.005717626740755618
137219,0,0.0016892380362620487
137220,0,0.004871977070027686
137221,0,0.004362700742508208
137222,0,0.005955646536826385
137223,0,0.001462845174581044
137224,0,0.0027121656828843974
137225,0,0.0006012025252157772
137226,0,0.0014776887625758068
137227,0,0.0016958225359204077
137228,0,0.008551507024121862
137229,0,0.0026446859531589896
137230,0,0.0006736063677220884
137231,0,0.005152842815218332
137232,0,0.0012427725340375024
137233,0,0.0027377604942506505
137234,0,0.0010703435115199645
137235,0,0.0014120394298579543
137236,0,0.0011104925229705332
137237,0,0.0009907267576106356
137238,0,0.001280655137612166
137239,0,0.0029109688307334086
137240,0,0.0010074179816755469
137241,0,0.007842146062799451
137242,0,0.008240471325450803
137243,0,0.0033201393841679654
137244,0,0.007478953495945114
137245,0,0.01104059225727494
137246,0,0.00429415455714815
137247,0,0.0008755723703904924
137248,0,0.0017366457518311134
137249,0,0.009875924745122175
137250,0,0.0023233363214253725
137251,0,0.0033191852213903376
137252,0,0.0022239004936821212
137253,0,0.0015189911382529969
137254,0,0.0006858083842327466
137255,0,0.006110258366341669
137256,0,0.006712292294690916
137257,0,0.0013380808559297019
137258,0,0.0008123800696857007
137259,0,0.0009027986515047899
137260,0,0.0051628803375451515
137261,0,0.0030842577002029837
137262,0,0.0034090185707803203
137263,0,0.007082071733235822
137264,0,0.012398595492997044
137265,0,0.00851160850965308
137266,0,0.0014232579991202683
137267,0,0.0005397615762210454
137268,0,0.0006326513450208109
137269,0,0.0013360347870610431
137270,0,0.0009961238796410866
137271,0,0.0010168634926915093
137272,0,0.018318532520493855
137273,0,0.0008997553065698963
137274,0,0.001234290952655271
137275,0,0.0020317563141728297
137276,0,0.000897179367097564
137277,0,0.004164267038625189
137278,0,0.0018893253441562862
137279,0,0.006851563071574246
137280,0,0.0004021989352305749
137281,0,0.0022194968152085817
137282,0,0.0021613393269047827
137283,0,0.006461583894197109
137284,0,0.002260527525682629
137285,0,0.0019853400264524517
137286,0,0.0035134138945753014
137287,0,0.0021613156695353564
137288,0,0.010446758712944936
137289,0,0.001190251538299834
137290,0,0.001626695731443252
137291,0,0.000891753521349388
137292,0,0.002763049235830052
137293,0,0.0033188608825964806
137294,0,0.003085657859804228
137295,0,0.001585357108971053
137296,0,0.0036485400092496046
137297,0,0.003889175625375813
137298,0,0.006270580265074522
137299,0,0.0011264636785079131
137300,0,0.006575566553005587
137301,0,0.0017796366972235677
137302,0,0.0009286935173508598
137303,0,0.004272906217573071
137304,0,0.005545491168257217
137305,0,0.017173155393409835
137306,0,0.005515514197579144
137307,0,0.0019855680771122875
137308,0,0.0029386511384084583
137309,0,0.001293240166710308
137310,0,0.0027403721863998127
137311,0,0.003879876715510256
137312,0,0.00935648927108559
137313,0,0.001157878976436683
137314,0,0.0011775567664126668
137315,0,0.003102432097366081
137316,0,0.0006741512931560409
137317,0,0.0013723327720091207
137318,0,0.002160231906003131
137319,0,0.0031456854110524057
137320,0,0.003301597400295578
137321,0,0.000863069866059645
137322,0,0.0018577764913203798
137323,0,0.008144396720490183
137324,0,0.008128394949725462
137325,0,0.011108153201761605
137326,0,0.0006264613040530029
137327,0,0.0028997285419345496
137328,0,0.008333465570551951
137329,0,0.0015529664678871355
137330,0,0.007627389616793365
137331,0,0.006502315136872666
137332,0,0.0016399530266306384
137333,0,0.0036191973347056206
137334,0,0.0033091583883069304
137335,0,0.002332180135861899
137336,0,0.016094356394879192
137337,0,0.0012548534578360508
137338,0,0.003194107397759026
137339,0,0.001380881951829825
137340,0,0.0006391461777017514
137341,0,0.0005966073220706824
137342,0,0.0009219799714705908
137343,0,0.003348501336569772
137344,0,0.0038727130391178087
137345,0,0.0015500918928413171
137346,0,0.005574857647851625
137347,0,0.005070216663225678
137348,0,0.0026656162526285123
137349,0,0.001504853023093012
137350,0,0.0013863715605913934
137351,0,0.0075072392482166414
137352,0,0.0016996475533146997
137353,0,0.003939639944648226
137354,0,0.00046531733252335356
137355,0,0.0014117017134033128
137356,0,0.00037527055068924266
137357,0,0.001095501412163949
137358,0,0.0004866897283943372
137359,0,0.0014714163016945605
137360,0,0.004086887229782257
137361,0,0.0011070850459071195
137362,0,0.002230214105484003
137363,0,0.000992478908719494
137364,0,0.00550422407906099
137365,0,0.000645107471446918
137366,0,0.004448208748764828
137367,0,0.023550427209363088
137368,0,0.001212475485420452
137369,0,0.0027066895411863427
137370,0,0.0006938291700762619
137371,0,0.006129417542689764
137372,0,0.0013690387460951895
137373,0,0.0025739663109546496
137374,0,0.0007868103351331349
137375,0,0.0010504705662361244
137376,0,0.0015153824363775055
137377,0,0.0003675209059044406
137378,0,0.0020437458619357416
137379,1,0.9971784655086999
137380,0,0.01191533083555027
137381,0,0.001062998462693734
137382,0,0.0005847985863599125
137383,0,0.0022379086046924444
137384,0,0.00236396061880434
137385,1,0.9841775143071437
137386,0,0.0005308797862797712
137387,0,0.00019937839601826755
137388,0,0.0006679887281025573
137389,0,0.001215982722447888
137390,0,0.0005379780194908231
